,Probe_Id,ILMN_Gene
2642,ILMN_1890565,HS.559113
2643,ILMN_1811880,LOC652661
2644,ILMN_1679233,SGK2
2645,ILMN_1887168,HS.538769
2646,ILMN_1702385,LILRA4
2647,ILMN_1876963,HS.543343
2648,ILMN_2073157,AMY2B
2649,ILMN_1893798,HS.527387
2650,ILMN_1729832,LOC653994
2651,ILMN_1670640,ZNF664
2652,ILMN_1846759,HS.574861
2653,ILMN_1839026,HS.562853
2654,ILMN_1865244,HS.147630
2655,ILMN_2375651,SCNM1
2656,ILMN_1832529,HS.542027
2657,ILMN_1717099,DSCR3
2658,ILMN_2328666,CD83
2659,ILMN_1776000,EID3
2660,ILMN_2111918,C14ORF135
2661,ILMN_1662578,C1GALT1
2662,ILMN_1777853,MBOAT2
2663,ILMN_1704713,CSNK1G1
2664,ILMN_1771326,C15ORF44
2665,ILMN_1717461,PH-4
2666,ILMN_1781526,PPP1R8
2667,ILMN_2405680,CRB3
2668,ILMN_1791749,CLEC2L
2669,ILMN_2174215,DIRAS3
2670,ILMN_1730007,MPZL2
2671,ILMN_1668541,LOC641815
2672,ILMN_1890054,HS.444181
2673,ILMN_1728001,SFRS12IP1
2674,ILMN_2078724,C14ORF153
2675,ILMN_1824566,HS.287989
2676,ILMN_1666832,GARNL4
2677,ILMN_1666904,SLC17A6
2678,ILMN_1717745,TIAL1
2679,ILMN_1701112,LOC440944
2680,ILMN_1705018,LOC648695
2681,ILMN_1683470,TMEM139
2682,ILMN_2118229,NAPEPLD
2683,ILMN_1898999,HS.545395
2684,ILMN_1659537,MED8
2685,ILMN_1705587,LOC649371
2686,ILMN_1785405,C20ORF59
2687,ILMN_1717262,PROCR
2688,ILMN_1877946,HS.541070
2689,ILMN_1774584,C2ORF28
2690,ILMN_2173651,TBC1D3
2691,ILMN_1658634,LOC649886
2692,ILMN_1776838,LOC728895
2693,ILMN_1807919,TNS1
2694,ILMN_1706357,RFX2
2695,ILMN_2402106,KIR2DL3
2696,ILMN_1715863,MLKL
2697,ILMN_1661509,LOC646730
2698,ILMN_1779412,OR2AT4
2699,ILMN_1866514,HS.538931
2700,ILMN_1653956,LOC644624
2701,ILMN_2049536,TRPV2
2702,ILMN_2215881,ARHGAP11B
2703,ILMN_2400922,OPRL1
2704,ILMN_1666753,FLJ20397
2705,ILMN_1686786,LOC642834
2706,ILMN_1726327,AMY1B
2707,ILMN_1660644,LOC644753
2708,ILMN_1838861,HS.122940
2709,ILMN_2370882,ACSL5
2710,ILMN_2272857,GCOM1
2711,ILMN_1667408,EPB41
2712,ILMN_1709135,LOC647546
2713,ILMN_1678176,LYPD5
2714,ILMN_1913069,HS.551305
2715,ILMN_1874095,HS.580865
2716,ILMN_1665717,EIF2S3
2717,ILMN_1733390,LARP2
2718,ILMN_1789103,TCF20
2719,ILMN_1673384,GEMIN7
2720,ILMN_1673104,LOC644571
2721,ILMN_1679413,DDX11
2722,ILMN_1813834,PRMT6
2723,ILMN_1737541,HGD
2724,ILMN_1772538,LOC644133
2725,ILMN_2259308,STEAP2
2726,ILMN_1656420,MGC3020
2727,ILMN_1662341,LOC650656
2728,ILMN_2344283,FMO3
2729,ILMN_1805415,PDE3A
2730,ILMN_2271014,ALG8
2731,ILMN_1900136,HS.547240
2732,ILMN_1724406,CCDC95
2733,ILMN_1819011,HS.539225
2734,ILMN_1656232,LOC202134
2735,ILMN_1715705,SSNA1
2736,ILMN_1837514,HS.171186
2737,ILMN_2182647,PINX1
2738,ILMN_2309156,PMEPA1
2739,ILMN_1773687,YIF1B
2740,ILMN_1788481,ADAM19
2741,ILMN_1890134,HS.512090
2742,ILMN_1740169,TYRO3
2743,ILMN_1674670,BTBD11
2744,ILMN_2292723,SSX2
2745,ILMN_1778053,SLC39A7
2746,ILMN_1768470,EIF4G1
2747,ILMN_1850787,HS.506265
2748,ILMN_1775296,LOC651006
2749,ILMN_1689057,PIK3R1
2750,ILMN_1864858,HS.571177
2751,ILMN_1662020,LOC643821
2752,ILMN_1802358,LOC642787
2753,ILMN_1768996,LOC643962
2754,ILMN_2380181,MAG
2755,ILMN_2362232,ZNF331
2756,ILMN_1829696,HS.434865
2757,ILMN_2397294,PLCB4
2758,ILMN_1838667,HS.537796
2759,ILMN_2245292,TGIF1
2760,ILMN_2408987,SMARCD3
2761,ILMN_1662949,FAM132A
2762,ILMN_2124523,KIAA1627
2763,ILMN_1698015,TBX1
2764,ILMN_2396875,IGFBP3
2765,ILMN_1869288,HS.434413
2766,ILMN_1807737,SFRS17A
2767,ILMN_1911216,HS.545459
2768,ILMN_1668706,LOC649071
2769,ILMN_1861067,HS.581617
2770,ILMN_2338785,RPS14
2771,ILMN_1744395,LOC284371
2772,ILMN_1675640,OAS1
2773,ILMN_1846985,HS.577948
2774,ILMN_1770378,ANAPC10
2775,ILMN_1834780,HS.246726
2776,ILMN_1744754,LOC642432
2777,ILMN_1740910,LOC652831
2778,ILMN_1662954,CCT7
2779,ILMN_1802371,RNF216
2780,ILMN_1790537,C16ORF75
2781,ILMN_1844400,HS.147730
2782,ILMN_1688480,CCND1
2783,ILMN_1795835,LOC338758
2784,ILMN_1723583,LOC646079
2785,ILMN_1652015,LOC647451
2786,ILMN_2380243,LOC57228
2787,ILMN_2416019,ENTPD8
2788,ILMN_1778220,FAM90A6P
2789,ILMN_1796847,PITX2
2790,ILMN_1905177,HS.561272
2791,ILMN_1862524,HS.539765
2792,ILMN_1712759,SBSN
2793,ILMN_1724234,TRPV1
2794,ILMN_1735260,MASP2
2795,ILMN_1763602,ZNF423
2796,ILMN_1905829,HS.187499
2797,ILMN_1672899,POMC
2798,ILMN_1716729,FLJ26056
2799,ILMN_2410262,MTMR14
2800,ILMN_2174296,ZRF1
2801,ILMN_1744693,FGF2
2802,ILMN_1772605,FRS3
2803,ILMN_2350301,PRB1
2804,ILMN_1834030,HS.242211
2805,ILMN_1811588,PML
2806,ILMN_2054233,SENP6
2807,ILMN_1661173,TRIP4
2808,ILMN_1739375,LACRT
2809,ILMN_1701882,LOC653820
2810,ILMN_1696486,LOC650014
2811,ILMN_1777680,LOC653589
2812,ILMN_1659975,C1ORF216
2813,ILMN_1688768,GPR39
2814,ILMN_1905025,HS.559406
2815,ILMN_1831363,HS.577495
2816,ILMN_1803303,RAPSN
2817,ILMN_2370772,EIF4G1
2818,ILMN_1761042,OR5M9
2819,ILMN_1776953,MYL9
2820,ILMN_1781951,SCN8A
2821,ILMN_1733690,AKAP7
2822,ILMN_1720231,TNNT3
2823,ILMN_1862324,HS.123471
2824,ILMN_1834456,HS.538000
2825,ILMN_2092693,LSM12
2826,ILMN_1822333,HS.443123
2827,ILMN_1668709,LOC647447
2828,ILMN_1674790,LOC644943
2829,ILMN_1780924,SLC43A1
2830,ILMN_2057369,ZNF396
2831,ILMN_2360315,SNX21
2832,ILMN_1901657,HS.539713
2833,ILMN_1869849,HS.582779
2834,ILMN_1809435,MSGN1
2835,ILMN_1845157,HS.467586
2836,ILMN_1913831,HS.547951
2837,ILMN_1717677,ZFHX2
2838,ILMN_1660377,LOC643558
2839,ILMN_1691048,SLC22A18AS
2840,ILMN_1914765,HS.540313
2841,ILMN_1760718,ZMIZ2
2842,ILMN_1792415,C3ORF39
2843,ILMN_1888150,HS.545985
2844,ILMN_1767047,LOC391282
2845,ILMN_1881319,HS.386706
2846,ILMN_1833146,HS.572268
2847,ILMN_1696956,ARID3B
2848,ILMN_1881186,HS.543833
2849,ILMN_2411559,PUS1
2850,ILMN_1680987,HAND1
2851,ILMN_1713523,KLHDC6
2852,ILMN_1690295,LOC648343
2853,ILMN_1722496,OR4L1
2854,ILMN_1894355,HS.565536
2855,ILMN_1669310,RHOT2
2856,ILMN_1681848,LOC399939
2857,ILMN_1834573,HS.576547
2858,ILMN_1733249,GNB4
2859,ILMN_1820856,HS.564446
2860,ILMN_1768271,SMAP1
2861,ILMN_1906752,HS.561622
2862,ILMN_1679494,LOC652127
2863,ILMN_1677693,GPR109B
2864,ILMN_2262275,TRIM13
2865,ILMN_1658266,LOC146053
2866,ILMN_1706687,KLHL5
2867,ILMN_1817041,HS.544830
2868,ILMN_1914385,HS.566310
2869,ILMN_1712684,FAM20C
2870,ILMN_1904505,HS.207135
2871,ILMN_1779886,TBC1D14
2872,ILMN_1705750,TGM2
2873,ILMN_1859159,HS.545165
2874,ILMN_1761450,DHRS4L2
2875,ILMN_1658010,CENPI
2876,ILMN_1745141,MBL1P1
2877,ILMN_1774733,SOCS1
2878,ILMN_1757370,SMPD1
2879,ILMN_1700477,MRPL43
2880,ILMN_1720205,ARVP6125
2881,ILMN_1848440,HS.578360
2882,ILMN_2139351,ZNF232
2883,ILMN_2357682,CCNT2
2884,ILMN_1898368,HS.578698
2885,ILMN_2332553,MSRB3
2886,ILMN_1868017,HS.582079
2887,ILMN_2314208,S100PBP
2888,ILMN_1907564,HS.559977
2889,ILMN_1801536,LOC650329
2890,ILMN_1815571,LOC646146
2891,ILMN_1833504,HS.47453
2892,ILMN_1687833,HM13
2893,ILMN_1822225,HS.538366
2894,ILMN_1705679,SAFB2
2895,ILMN_1911594,HS.544379
2896,ILMN_1659682,GALK2
2897,ILMN_2358382,ZFYVE1
2898,ILMN_1776094,PPCS
2899,ILMN_1687247,SPATA20
2900,ILMN_1704380,INCA1
2901,ILMN_2369924,NDUFB6
2902,ILMN_1910813,HS.283533
2903,ILMN_1720857,GUSBL1
2904,ILMN_1722742,SCLY
2905,ILMN_1893790,HS.207484
2906,ILMN_1678204,LOC653182
2907,ILMN_1880040,HS.563874
2908,ILMN_2108150,LOC284441
2909,ILMN_2399627,AP1G1
2910,ILMN_1773175,LOC642399
2911,ILMN_1804509,DPYSL5
2912,ILMN_1774242,LOC642490
2913,ILMN_1872287,HS.583205
2914,ILMN_1832508,HS.583642
2915,ILMN_1678886,LOC641767
2916,ILMN_1800555,LOC652156
2917,ILMN_1726144,LOC649620
2918,ILMN_1665210,LOC441426
2919,ILMN_1908065,HS.566231
2920,ILMN_1855230,HS.98462
2921,ILMN_1783985,COQ6
2922,ILMN_1795400,TBCD
2923,ILMN_1739821,EIF2S1
2924,ILMN_1909979,HS.564653
2925,ILMN_1896952,HS.580903
2926,ILMN_1912947,HS.539015
2927,ILMN_1784678,PBX1
2928,ILMN_1709936,LOC90624
2929,ILMN_1698519,LOC642267
2930,ILMN_1808754,LOC641860
2931,ILMN_1778631,DEFB137
2932,ILMN_1803655,PAK7
2933,ILMN_1678310,TR2IT1
2934,ILMN_1673630,LOC649540
2935,ILMN_1670954,KCNA1
2936,ILMN_1799717,ZNF398
2937,ILMN_1704485,OR7A17
2938,ILMN_1729225,SORCS2
2939,ILMN_1761797,CSTB
2940,ILMN_1657509,TSEN54
2941,ILMN_1916239,HS.543320
2942,ILMN_1655860,LOC651506
2943,ILMN_1902285,HS.551877
2944,ILMN_1765644,COMMD8
2945,ILMN_1684446,SPAG7
2946,ILMN_2198516,ARRDC3
2947,ILMN_2164482,TTTY5
2948,ILMN_1912394,HS.573985
2949,ILMN_1798664,LOC391322
2950,ILMN_1710314,KRTAP9-8
2951,ILMN_1796595,C5ORF22
2952,ILMN_1816865,HS.209445
2953,ILMN_1694928,TBPL2
2954,ILMN_2133146,NUDT21
2955,ILMN_1662479,LOC643904
2956,ILMN_1675632,C21ORF37
2957,ILMN_1676728,DLK2
2958,ILMN_1868091,HS.164441
2959,ILMN_1735195,PRAMEF10
2960,ILMN_1795340,TMPO
2961,ILMN_1864521,HS.204767
2962,ILMN_1729198,LOC647460
2963,ILMN_2196642,AGBL4
2964,ILMN_2343361,CMYA3
2965,ILMN_1679391,MAMDC2
2966,ILMN_1680732,B4GALT2
2967,ILMN_2068274,CLEC9A
2968,ILMN_1745651,OR1Q1
2969,ILMN_1771665,LOC646300
2970,ILMN_1738700,OR4N5
2971,ILMN_1662316,VPS33A
2972,ILMN_1882836,HS.546224
2973,ILMN_1735495,TBC1D8
2974,ILMN_1663575,MGC87042
2975,ILMN_2094061,IMPA2
2976,ILMN_1798112,BPY2
2977,ILMN_2109489,GZMB
2978,ILMN_1781916,LOC643556
2979,ILMN_2310253,TARBP2
2980,ILMN_1694398,EIF3F
2981,ILMN_1913678,HS.407903
2982,ILMN_1707627,TPI1
2983,ILMN_1739253,STAMBP
2984,ILMN_1817337,HS.563570
2985,ILMN_1885323,HS.542575
2986,ILMN_1873901,HS.568807
2987,ILMN_1747596,PCDHB11
2988,ILMN_1761993,PAIP2B
2989,ILMN_1869354,HS.121667
2990,ILMN_1694243,LILRA6
2991,ILMN_1797169,OR4A47
2992,ILMN_1681437,DCXR
2993,ILMN_1679152,LGR8
2994,ILMN_2084745,SLCO1B1
2995,ILMN_1905156,HS.566282
2996,ILMN_1885441,HS.507018
2997,ILMN_1730355,FGFR4
2998,ILMN_1768841,MGC40499
2999,ILMN_1890351,HS.576017
3000,ILMN_2382648,MID2
3001,ILMN_1792283,RPP30
3002,ILMN_2353431,ANKRD16
3003,ILMN_1779951,ANKRD7
3004,ILMN_1853637,HS.566169
3005,ILMN_1890871,HS.274593
3006,ILMN_2404112,TRDMT1
3007,ILMN_1725043,ADAL
3008,ILMN_1694475,GTPBP2
3009,ILMN_1655170,LOC646366
3010,ILMN_1881636,HS.527062
3011,ILMN_1794968,LRRC28
3012,ILMN_1789505,ITPR1
3013,ILMN_1748899,TMED6
3014,ILMN_2329290,TRIM10
3015,ILMN_1748277,LOC253573
3016,ILMN_1917098,HS.58185
3017,ILMN_1842140,HS.545554
3018,ILMN_1772645,AGK
3019,ILMN_1911341,HS.545184
3020,ILMN_1724162,ARX
3021,ILMN_1848499,HS.156256
3022,ILMN_1723092,CRB3
3023,ILMN_1694707,LOC439951
3024,ILMN_1748407,CCS
3025,ILMN_1753868,DKFZP686J0529
3026,ILMN_1690154,TMEM16E
3027,ILMN_1883151,HS.564387
3028,ILMN_1697301,ST8SIA3
3029,ILMN_2069446,SAFB2
3030,ILMN_1778377,ERGIC1
3031,ILMN_1745933,LOC400713
3032,ILMN_1680029,LOC644978
3033,ILMN_1747882,NOS2A
3034,ILMN_1911577,HS.580040
3035,ILMN_1739573,TNRC6A
3036,ILMN_1753243,DNAJB11
3037,ILMN_1778787,LOC255025
3038,ILMN_1732831,CHST7
3039,ILMN_1902927,HS.545947
3040,ILMN_1700413,MAFF
3041,ILMN_2103685,DEPDC1B
3042,ILMN_2413527,VCL
3043,ILMN_1702830,TAS2R45
3044,ILMN_1667229,HCG22
3045,ILMN_1848281,HS.570727
3046,ILMN_1725130,FAM50A
3047,ILMN_2256687,SOX6
3048,ILMN_1737918,C1QA
3049,ILMN_1901336,HS.213148
3050,ILMN_1709584,PRDX2
3051,ILMN_2124802,MT1H
3052,ILMN_1850932,HS.564312
3053,ILMN_1782275,P2RY6
3054,ILMN_1659462,DUSP23
3055,ILMN_1786628,LOC653355
3056,ILMN_1878865,HS.552266
3057,ILMN_1843303,HS.538762
3058,ILMN_1658619,WWC1
3059,ILMN_2065690,GRAMD3
3060,ILMN_1847712,HS.49112
3061,ILMN_1847645,HS.126651
3062,ILMN_2336335,Mar-08
3063,ILMN_1897980,HS.297557
3064,ILMN_1885437,HS.567169
3065,ILMN_1764120,IGF2AS
3066,ILMN_1781060,SYN2
3067,ILMN_1913894,HS.570848
3068,ILMN_1687825,CD226
3069,ILMN_1766028,TBC1D28
3070,ILMN_1805098,PDE1B
3071,ILMN_1876299,HS.544131
3072,ILMN_1874435,HS.545405
3073,ILMN_1852064,HS.564617
3074,ILMN_1760133,LOC440607
3075,ILMN_1696661,LOC648132
3076,ILMN_1914579,HS.562118
3077,ILMN_2401714,MS4A1
3078,ILMN_1809577,GTF2IRD2
3079,ILMN_2070013,SLC25A15
3080,ILMN_1777286,LOC388344
3081,ILMN_1775257,PROK2
3082,ILMN_1841845,HS.127847
3083,ILMN_1794662,DSG1
3084,ILMN_1662497,KRTAP3-2
3085,ILMN_2131756,LRRC40
3086,ILMN_1843007,HS.543093
3087,ILMN_1703910,OR6C3
3088,ILMN_1863201,HS.220597
3089,ILMN_2393144,ARL6IP4
3090,ILMN_1708251,LOC647748
3091,ILMN_1733874,SH2D2A
3092,ILMN_1659599,ADC
3093,ILMN_1726054,C13ORF26
3094,ILMN_1708298,MGC10701
3095,ILMN_2291455,FAM102A
3096,ILMN_1761829,HK1
3097,ILMN_1900490,HS.525315
3098,ILMN_1840007,HS.145710
3099,ILMN_1808290,LOC286467
3100,ILMN_1671992,LOC650128
3101,ILMN_1830625,HS.564742
3102,ILMN_1671600,EPS8L1
3103,ILMN_1892643,HS.553145
3104,ILMN_1792922,SOD2
3105,ILMN_1682402,SNORD46
3106,ILMN_1714623,TOMM22
3107,ILMN_1860280,HS.216636
3108,ILMN_1732336,RFC2
3109,ILMN_2122953,CISD1
3110,ILMN_1780786,ASAH2
3111,ILMN_1822382,HS.529669
3112,ILMN_1738003,POU3F4
3113,ILMN_1796397,CISD2
3114,ILMN_1735063,KIAA1841
3115,ILMN_1785146,OTUD7A
3116,ILMN_2108823,FZD7
3117,ILMN_1781819,PAPSS1
3118,ILMN_1717093,LOC654088
3119,ILMN_1773603,MGC40170
3120,ILMN_1741954,SMYD3
3121,ILMN_2164290,ZNF114
3122,ILMN_1690121,P4HA3
3123,ILMN_1910126,HS.536992
3124,ILMN_1913641,HS.87194
3125,ILMN_1660424,AFAP1
3126,ILMN_1677790,LOC644554
3127,ILMN_1711139,VPS37A
3128,ILMN_1835172,HS.146184
3129,ILMN_1909019,HS.529724
3130,ILMN_1855760,HS.282703
3131,ILMN_1820767,HS.293676
3132,ILMN_1663836,LOC648374
3133,ILMN_1808634,TMEM77
3134,ILMN_1711748,PLTP
3135,ILMN_1790689,CRISPLD2
3136,ILMN_2093389,SNAPC1
3137,ILMN_1664960,KIAA0284
3138,ILMN_1709474,ALMS1
3139,ILMN_1776906,LOC651293
3140,ILMN_1696193,FLJ36144
3141,ILMN_1790711,SEC24B
3142,ILMN_1785141,MICAL2
3143,ILMN_2222065,FZD1
3144,ILMN_1700199,KCNH5
3145,ILMN_1809842,TNNC1
3146,ILMN_1680313,STX4
3147,ILMN_1673215,PCBP1
3148,ILMN_2101278,RGS18
3149,ILMN_1870025,HS.441390
3150,ILMN_1831902,HS.205358
3151,ILMN_1751753,IDH2
3152,ILMN_1901998,HS.544625
3153,ILMN_1911030,HS.437037
3154,ILMN_1664025,PXMP4
3155,ILMN_1916943,HS.209880
3156,ILMN_1652711,LOC648815
3157,ILMN_1759260,KCTD19
3158,ILMN_2270607,RGP1
3159,ILMN_1736575,TRIM28
3160,ILMN_1774228,LOC650280
3161,ILMN_1657985,LOC644789
3162,ILMN_1869344,HS.196042
3163,ILMN_1664074,LOC643236
3164,ILMN_2328094,DACT1
3165,ILMN_1768217,LOC643672
3166,ILMN_1780649,KPRP
3167,ILMN_1767590,LOC653178
3168,ILMN_2372773,TANK
3169,ILMN_1665183,LOC646374
3170,ILMN_1693014,CEBPB
3171,ILMN_1766652,MOCS3
3172,ILMN_1777565,TAP2
3173,ILMN_2274355,PCDHGB6
3174,ILMN_1678842,THBS2
3175,ILMN_2311166,ITGB5
3176,ILMN_1724941,CDCP1
3177,ILMN_1887680,HS.544181
3178,ILMN_1742881,SYT1
3179,ILMN_1726667,LOC648638
3180,ILMN_1797302,PPP1R1C
3181,ILMN_2163796,RABGGTB
3182,ILMN_1763529,LOC650254
3183,ILMN_1651447,LOC651463
3184,ILMN_1721963,MEN1
3185,ILMN_2211630,HINT3
3186,ILMN_1709153,PRR16
3187,ILMN_2339748,RNF13
3188,ILMN_1830404,HS.382317
3189,ILMN_1801766,CCDC109B
3190,ILMN_1743933,TSHZ3
3191,ILMN_2223350,C13ORF1
3192,ILMN_1907363,HS.156080
3193,ILMN_2275533,DIAPH3
3194,ILMN_1888334,HS.582233
3195,ILMN_1690792,LOC642866
3196,ILMN_1777437,C1ORF177
3197,ILMN_1849388,HS.563696
3198,ILMN_1725306,RNF6
3199,ILMN_1852911,HS.149004
3200,ILMN_1877270,HS.344350
3201,ILMN_1760338,LOC643357
3202,ILMN_1651346,TICAM2
3203,ILMN_1768933,LOC650678
3204,ILMN_1666552,ZNF75A
3205,ILMN_2389273,FXR1
3206,ILMN_2377669,CD247
3207,ILMN_1695288,LOC730456
3208,ILMN_1831185,HS.117083
3209,ILMN_2063114,JOSD3
3210,ILMN_1833062,HS.578984
3211,ILMN_1856706,HS.112620
3212,ILMN_2230624,RPL18
3213,ILMN_1800038,SDC1
3214,ILMN_1779225,C7ORF33
3215,ILMN_1729482,KLK15
3216,ILMN_1879552,HS.554671
3217,ILMN_1745599,LOC643977
3218,ILMN_1881481,HS.146724
3219,ILMN_1871771,HS.531140
3220,ILMN_1821321,HS.306394
3221,ILMN_1734600,WWOX
3222,ILMN_1659991,SLC34A1
3223,ILMN_1698735,HSP90AB2P
3224,ILMN_1760400,C8ORF41
3225,ILMN_1890887,HS.576927
3226,ILMN_1722483,RNF208
3227,ILMN_1688033,HPS5
3228,ILMN_1696702,NEO1
3229,ILMN_1787618,ABHD2
3230,ILMN_1691702,ZNF775
3231,ILMN_1714067,NTRK2
3232,ILMN_2176450,CA3
3233,ILMN_2226753,ZC3HAV1L
3234,ILMN_1833350,HS.568918
3235,ILMN_1773819,LOC648605
3236,ILMN_1787251,DAAM1
3237,ILMN_2101368,ANKRD24
3238,ILMN_1808333,PPP1R7
3239,ILMN_2330267,ABCE1
3240,ILMN_1834500,HS.576582
3241,ILMN_1687437,CCDC57
3242,ILMN_2379080,NFATC2IP
3243,ILMN_2106902,CHES1
3244,ILMN_1879353,HS.490991
3245,ILMN_1701636,LOC647786
3246,ILMN_1789535,DHDDS
3247,ILMN_2390821,THOC2
3248,ILMN_1728663,IL17RD
3249,ILMN_1668727,ARSB
3250,ILMN_1677959,LOC642397
3251,ILMN_2228710,PDCD5
3252,ILMN_2048793,CIAO1
3253,ILMN_1756982,CLIC1
3254,ILMN_1694482,CELSR1
3255,ILMN_1756621,FLJ00312
3256,ILMN_1681503,MCM2
3257,ILMN_1690945,CPZ
3258,ILMN_1831374,HS.199765
3259,ILMN_1867011,HS.574126
3260,ILMN_1715864,NHS
3261,ILMN_1719232,DGCR14
3262,ILMN_1904865,HS.132481
3263,ILMN_1695334,PYGO2
3264,ILMN_1734766,C6ORF182
3265,ILMN_1733964,GTF3C4
3266,ILMN_1848006,HS.545904
3267,ILMN_1877014,HS.565468
3268,ILMN_2352131,ERBB2
3269,ILMN_2368713,TMEM189-UBE2V1
3270,ILMN_1862689,HS.136788
3271,ILMN_1797530,CHCHD5
3272,ILMN_1802963,LOC391157
3273,ILMN_1707467,CLCN3
3274,ILMN_2180606,NAT13
3275,ILMN_1842023,HS.543548
3276,ILMN_1763479,LOC652870
3277,ILMN_1760802,MRE11A
3278,ILMN_1753903,C1GALT1C1
3279,ILMN_1712170,LOC283755
3280,ILMN_1720566,LOC651986
3281,ILMN_1702780,LOC391276
3282,ILMN_2298818,RPS29
3283,ILMN_1783705,LOC643226
3284,ILMN_1675984,ARHGEF7
3285,ILMN_1802292,WDFY2
3286,ILMN_1789624,TPM2
3287,ILMN_1813925,NOL3
3288,ILMN_1674620,SGCE
3289,ILMN_1664508,LOC648943
3290,ILMN_1891871,HS.565917
3291,ILMN_1784300,TUBA4A
3292,ILMN_1847158,HS.376729
3293,ILMN_1795788,ADPRHL1
3294,ILMN_1668177,ZNF483
3295,ILMN_1857507,HS.447703
3296,ILMN_1771884,ZNF45
3297,ILMN_1804248,FDPS
3298,ILMN_2269977,GLUL
3299,ILMN_1687431,RNF6
3300,ILMN_2352590,ZNF33A
3301,ILMN_1896653,HS.583147
3302,ILMN_1821171,HS.582886
3303,ILMN_2290453,PTGER3
3304,ILMN_1683766,INVS
3305,ILMN_1847160,HS.545815
3306,ILMN_1875373,HS.435043
3307,ILMN_1915401,HS.554416
3308,ILMN_1913635,HS.541260
3309,ILMN_1753457,PKP3
3310,ILMN_1812967,CNPY3
3311,ILMN_2156699,ACOT6
3312,ILMN_2414014,RBM10
3313,ILMN_1743538,MLLT10
3314,ILMN_1872404,HS.478682
3315,ILMN_1839133,HS.563938
3316,ILMN_1882243,HS.34745
3317,ILMN_1866210,HS.561339
3318,ILMN_1894392,HS.554550
3319,ILMN_1705656,C18ORF16
3320,ILMN_1661778,MTL5
3321,ILMN_1765060,FBXO34
3322,ILMN_2242450,RUTBC2
3323,ILMN_1749071,CNIH3
3324,ILMN_1696601,VARS
3325,ILMN_1916155,HS.547260
3326,ILMN_1652237,CBR3
3327,ILMN_2117330,NDUFB2
3328,ILMN_1699750,ABHD9
3329,ILMN_1746396,CTNNB1
3330,ILMN_1877332,HS.564675
3331,ILMN_1670975,C8ORF47
3332,ILMN_1733298,C1ORF158
3333,ILMN_1730630,CXORF56
3334,ILMN_1916420,HS.557847
3335,ILMN_1815656,SERINC3
3336,ILMN_1909116,HS.545871
3337,ILMN_1756125,H1FNT
3338,ILMN_1725031,LHFPL1
3339,ILMN_1662766,LOC647439
3340,ILMN_1848464,HS.511717
3341,ILMN_1720745,LOC645385
3342,ILMN_1781231,SLC25A38
3343,ILMN_1718982,BEST1
3344,ILMN_1664622,KIAA0953
3345,ILMN_1836989,HS.148538
3346,ILMN_1842520,HS.583886
3347,ILMN_1799688,CDC23
3348,ILMN_1799076,SIX3
3349,ILMN_2389054,CLDN18
3350,ILMN_1800889,FIG4
3351,ILMN_1691772,ZSCAN29
3352,ILMN_1719749,PTGES3
3353,ILMN_2342515,FXN
3354,ILMN_1822127,HS.566289
3355,ILMN_2138801,TP73L
3356,ILMN_2382558,SERF1A
3357,ILMN_2323801,MOCS1
3358,ILMN_1682795,USP29
3359,ILMN_1719146,CTAG1B
3360,ILMN_1740042,TRIM16
3361,ILMN_1888178,HS.571915
3362,ILMN_1668932,LOC155100
3363,ILMN_1729019,Sep-07
3364,ILMN_1697107,LOC648795
3365,ILMN_1704629,SLC1A7
3366,ILMN_1708160,KPNA2
3367,ILMN_1728349,TMEM63B
3368,ILMN_1695108,RSPO2
3369,ILMN_2190676,LRTM2
3370,ILMN_1901805,HS.542909
3371,ILMN_1762330,C1D
3372,ILMN_1704812,LOC654032
3373,ILMN_1822386,HS.544444
3374,ILMN_1651395,LOC644897
3375,ILMN_1736654,PIP5K1B
3376,ILMN_1661647,LOC646144
3377,ILMN_1900250,HS.567200
3378,ILMN_1885944,HS.583506
3379,ILMN_2071429,C9ORF52
3380,ILMN_1911569,HS.549966
3381,ILMN_1670931,PDS5A
3382,ILMN_1708398,SLC25A41
3383,ILMN_1740180,SNX3
3384,ILMN_2405297,NOTCH2
3385,ILMN_1871981,HS.576145
3386,ILMN_1830620,HS.25402
3387,ILMN_1686316,LOC647596
3388,ILMN_1748601,CD8B
3389,ILMN_1739864,LOC646491
3390,ILMN_1668427,LOC340515
3391,ILMN_1902948,HS.571527
3392,ILMN_1853312,HS.538706
3393,ILMN_1866682,HS.436697
3394,ILMN_1704335,FXR1
3395,ILMN_1903079,HS.540215
3396,ILMN_1728798,LOC642398
3397,ILMN_1656111,MYLIP
3398,ILMN_1911982,HS.546166
3399,ILMN_1705477,CAMK1D
3400,ILMN_1773850,FXC1
3401,ILMN_1816336,HS.128828
3402,ILMN_1741970,JUP
3403,ILMN_1682943,GTF2A1L
3404,ILMN_1773997,BNIPL
3405,ILMN_1735402,WDR22
3406,ILMN_1910511,HS.55047
3407,ILMN_1697228,GPR56
3408,ILMN_2149204,RTP3
3409,ILMN_2175447,ZNF767
3410,ILMN_1689365,LOC651481
3411,ILMN_1837241,HS.565732
3412,ILMN_1855430,LOC199800
3413,ILMN_1720819,LOC653566
3414,ILMN_1812384,NR3C1
3415,ILMN_1857247,HS.563969
3416,ILMN_1882356,HS.547760
3417,ILMN_2204142,PPP1R2P9
